,Down,Position,Timeout Used,Def Endzone,T-1,T-2,T-3,T-4,T-5,T-6,T-7,T-8,T-9,T-10,T-11,T-12,T-13,T-14,T-15,T-16,T-17,T-18,T-19,T-20,T-21,T-22,T-23,T-24,T-25,T-26,T-27,T-28,T-29,T-30,T-31,T-32,T-33,T-34,T-35,T-36,T-37,T-38,T-39,T-40,T-41,T-42,T-43,T-44,T-45,T-46,T-47,T-48,T-49,T-50,T-51,T-52,T-53,T-54,T-55,T-56,T-57,T-58,T-59,T-60,T-61,T-62,T-63,T-64,T-65,T-66,T-67,T-68,T-69,T-70,T-71,T-72,T-73,T-74,T-75,T-76,T-77,T-78,T-79,T-80,T-81,T-82,T-83,T-84,T-85,T-86,T-87,T-88,T-89,T-90,T-91,T-92,T-93,T-94,T-95,T-96,T-97,T-98,T-99,Off Endzone,Sum
389,4.0,47.0,1.0,4.249416345692178e-25,2.4088986186355378e-23,1.8120228699509864e-22,1.3070623711971711e-21,9.041007503442008e-21,5.996883599241628e-20,3.814372195066195e-19,2.3265348330750154e-18,1.3607723364252768e-17,7.632225259504908e-17,4.1049422566099707e-16,2.1171588957007223e-15,1.047106226997758e-14,4.9661435773059125e-14,2.258600334815854e-13,9.850344825434918e-13,4.1196065815642364e-12,1.6521620600716736e-11,6.353930500681691e-11,2.343287111826409e-10,8.287090533959976e-10,2.810428227304787e-09,9.139807363480256e-09,2.850335610951728e-08,8.524121756180548e-08,2.4445461895450324e-07,6.722674255200219e-07,1.772888231507767e-06,4.483491563391754e-06,1.0872947738844198e-05,2.5285666891148162e-05,5.638945624104851e-05,0.00012059185867024684,0.0002473061145881668,0.0004863497403936369,0.000917190751005633,0.0016587004190895137,0.00287656178578646,0.004783844651945691,0.0076291854681191686,0.011667482126506683,0.017110948926736574,0.024064072476867003,0.032453559043148575,0.041971432008987286,0.05205273624311829,0.061905854029621676,0.07060221069186778,0.07721529603186317,0.08098169567775892,0.08144583665340166,0.07855058260374137,0.07264879599926588,0.06443263612209127,0.054800158488698125,0.04469470976779211,0.034956566279709334,0.02621800745455971,0.018856834703268377,0.013005768299335752,0.00860203567716511,0.005455874411074313,0.003318373510964978,0.0019354582964421496,0.0010825298311547549,0.0005806217238604194,0.0002986371820982159,0.00014729618364384134,6.966841739652896e-05,3.159926911577848e-05,1.37440450386217e-05,5.732556307314063e-06,2.2928629401786083e-06,8.794347768903421e-07,3.2346307576869293e-07,1.1408829103665141e-07,3.8588017559071375e-08,1.2515800174028868e-08,3.8927747691985815e-09,1.1610584715882055e-09,3.320801411632601e-10,9.108047649419859e-11,2.3955282202337003e-11,6.041833700010102e-12,1.461275545011631e-12,3.389510894180603e-13,7.527312106958561e-14,1.609823385706477e-14,3.3306690738754696e-15,6.661338147750939e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
390,4.0,48.0,1.0,4.954612302339782e-26,3.0708631071395893e-24,2.4088986186355378e-23,1.8120228699509864e-22,1.3070623711971711e-21,9.041007503442008e-21,5.996883599241628e-20,3.814372195066195e-19,2.3265348330750154e-18,1.3607723364252768e-17,7.632225259504908e-17,4.1049422566099707e-16,2.1171588957007223e-15,1.047106226997758e-14,4.9661435773059125e-14,2.258600334815854e-13,9.850344825434918e-13,4.1196065815642364e-12,1.6521620600716736e-11,6.353930500681691e-11,2.343287111826409e-10,8.287090533959976e-10,2.810428227304787e-09,9.139807363480256e-09,2.850335610951728e-08,8.524121756180548e-08,2.4445461895450324e-07,6.722674255200219e-07,1.772888231507767e-06,4.483491563391754e-06,1.0872947738844198e-05,2.5285666891148162e-05,5.638945624104851e-05,0.00012059185867024684,0.0002473061145881668,0.0004863497403936369,0.000917190751005633,0.0016587004190895137,0.00287656178578646,0.004783844651945691,0.0076291854681191686,0.011667482126506683,0.017110948926736574,0.024064072476867003,0.032453559043148575,0.041971432008987286,0.05205273624311829,0.061905854029621676,0.07060221069186778,0.07721529603186317,0.08098169567775892,0.08144583665340166,0.07855058260374137,0.07264879599926588,0.06443263612209127,0.054800158488698125,0.04469470976779211,0.034956566279709334,0.02621800745455971,0.018856834703268377,0.013005768299335752,0.00860203567716511,0.005455874411074313,0.003318373510964978,0.0019354582964421496,0.0010825298311547549,0.0005806217238604194,0.0002986371820982159,0.00014729618364384134,6.966841739652896e-05,3.159926911577848e-05,1.37440450386217e-05,5.732556307314063e-06,2.2928629401786083e-06,8.794347768903421e-07,3.2346307576869293e-07,1.1408829103665141e-07,3.8588017559071375e-08,1.2515800174028868e-08,3.8927747691985815e-09,1.1610584715882055e-09,3.320801411632601e-10,9.108047649419859e-11,2.3955282202337003e-11,6.041833700010102e-12,1.461275545011631e-12,3.389510894180603e-13,7.527312106958561e-14,1.609823385706477e-14,3.3306690738754696e-15,6.661338147750939e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
391,4.0,49.0,1.0,5.540925610867198e-27,3.7539551154581994e-25,3.0708631071395893e-24,2.4088986186355378e-23,1.8120228699509864e-22,1.3070623711971711e-21,9.041007503442008e-21,5.996883599241628e-20,3.814372195066195e-19,2.3265348330750154e-18,1.3607723364252768e-17,7.632225259504908e-17,4.1049422566099707e-16,2.1171588957007223e-15,1.047106226997758e-14,4.9661435773059125e-14,2.258600334815854e-13,9.850344825434918e-13,4.1196065815642364e-12,1.6521620600716736e-11,6.353930500681691e-11,2.343287111826409e-10,8.287090533959976e-10,2.810428227304787e-09,9.139807363480256e-09,2.850335610951728e-08,8.524121756180548e-08,2.4445461895450324e-07,6.722674255200219e-07,1.772888231507767e-06,4.483491563391754e-06,1.0872947738844198e-05,2.5285666891148162e-05,5.638945624104851e-05,0.00012059185867024684,0.0002473061145881668,0.0004863497403936369,0.000917190751005633,0.0016587004190895137,0.00287656178578646,0.004783844651945691,0.0076291854681191686,0.011667482126506683,0.017110948926736574,0.024064072476867003,0.032453559043148575,0.041971432008987286,0.05205273624311829,0.061905854029621676,0.07060221069186778,0.07721529603186317,0.08098169567775892,0.08144583665340166,0.07855058260374137,0.07264879599926588,0.06443263612209127,0.054800158488698125,0.04469470976779211,0.034956566279709334,0.02621800745455971,0.018856834703268377,0.013005768299335752,0.00860203567716511,0.005455874411074313,0.003318373510964978,0.0019354582964421496,0.0010825298311547549,0.0005806217238604194,0.0002986371820982159,0.00014729618364384134,6.966841739652896e-05,3.159926911577848e-05,1.37440450386217e-05,5.732556307314063e-06,2.2928629401786083e-06,8.794347768903421e-07,3.2346307576869293e-07,1.1408829103665141e-07,3.8588017559071375e-08,1.2515800174028868e-08,3.8927747691985815e-09,1.1610584715882055e-09,3.320801411632601e-10,9.108047649419859e-11,2.3955282202337003e-11,6.041833700010102e-12,1.461275545011631e-12,3.389510894180603e-13,7.527312106958561e-14,1.609823385706477e-14,3.3306690738754696e-15,6.661338147750939e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
392,1.0,50.0,0.0,4.305709062140125e-10,8.02653011383086e-10,1.525682566151183e-09,2.8660015996551227e-09,5.3206486064772334e-09,9.76177143220048e-09,1.769980994262142e-08,3.1716443803355485e-08,5.6166361089384225e-08,9.829784813182424e-08,1.7001516388890034e-07,2.9060777823520116e-07,4.909109745167735e-07,8.195475985568441e-07,1.352139687490033e-06,2.2046765282351065e-06,3.5525822342935463e-06,5.657432051533825e-06,8.903699660306704e-06,1.3848336517350491e-05,2.1286324017612707e-05,3.233550776524266e-05,4.854389952330899e-05,7.202206951158237e-05,0.00010560208574479486,0.00015302252408014533,0.000219136234343197,0.00031013372645638147,0.0004337702598560364,0.0005995791494516926,0.0008190477973729219,0.0011057270891996953,0.001475239838218098,0.0019451508860541507,0.0025346613457079455,0.0032640933647797594,0.004154140580746035,0.005224873662349354,0.006494509951248829,0.007977980483331024,0.009685355002443288,0.0116202135778435,0.013778078998527225,0.016145043709690582,0.018696735112863017,0.021397760465837967,0.02420175527305035,0.027052126302299362,0.02988353336869881,0.03262409591485599,0.035198246132211675,0.03753008625687676,0.039547050797272,0.04118363172622019,0.04238490193155914,0.04310957335800958,0.04333235258587148,0.043045406458522395,0.04225881932576647,0.04100000468188447,0.03931211906951804,0.03725160622445978,0.03488506631607147,0.03228569222117694,0.02952953793181534,0.026691882191453797,0.023843924930090576,0.021050009204244935,0.01836550316476615,0.01583541205947614,0.013493726446254461,0.011363455845868176,0.00945725173478762,0.007778492944424009,0.006322691121558477,0.005079073057679295,0.004032208141078075,0.003163569731851501,0.0024529453187586148,0.0018796383900734348,0.0014234320126691458,0.0010653078617897105,0.0007879334077848243,0.0005759434913366057,0.00041605065542682507,0.00029702193294689483,0.0002095592335322749,0.00014611710275536094,0.00010068650613181962,6.856736416649412e-05,4.614658867529986e-05,3.0692884829264244e-05,2.0174917896187416e-05,1.3105747551866997e-05,8.413714549182494e-06,5.338136809696081e-06,3.347091419469983e-06,2.0740603745572628e-06,1.2701387229752115e-06,7.686999605738265e-07,6.399241557764057e-07,0.9999995398149392
393,1.0,51.0,0.0,2.1614224302326792e-10,4.1731826406186204e-10,8.02653011383086e-10,1.525682566151183e-09,2.8660015996551227e-09,5.3206486064772334e-09,9.76177143220048e-09,1.769980994262142e-08,3.1716443803355485e-08,5.6166361089384225e-08,9.829784813182424e-08,1.7001516388890034e-07,2.9060777823520116e-07,4.909109745167735e-07,8.195475985568441e-07,1.352139687490033e-06,2.2046765282351065e-06,3.5525822342935463e-06,5.657432051533825e-06,8.903699660306704e-06,1.3848336517350491e-05,2.1286324017612707e-05,3.233550776524266e-05,4.854389952330899e-05,7.202206951158237e-05,0.00010560208574479486,0.00015302252408014533,0.000219136234343197,0.00031013372645638147,0.0004337702598560364,0.0005995791494516926,0.0008190477973729219,0.0011057270891996953,0.001475239838218098,0.0019451508860541507,0.0025346613457079455,0.0032640933647797594,0.004154140580746035,0.005224873662349354,0.006494509951248829,0.007977980483331024,0.009685355002443288,0.0116202135778435,0.013778078998527225,0.016145043709690582,0.018696735112863017,0.021397760465837967,0.02420175527305035,0.027052126302299362,0.02988353336869881,0.03262409591485599,0.035198246132211675,0.03753008625687676,0.039547050797272,0.04118363172622019,0.04238490193155914,0.04310957335800958,0.04333235258587148,0.043045406458522395,0.04225881932576647,0.04100000468188447,0.03931211906951804,0.03725160622445978,0.03488506631607147,0.03228569222117694,0.02952953793181534,0.026691882191453797,0.023843924930090576,0.021050009204244935,0.01836550316476615,0.01583541205947614,0.013493726446254461,0.011363455845868176,0.00945725173478762,0.007778492944424009,0.006322691121558477,0.005079073057679295,0.004032208141078075,0.003163569731851501,0.0024529453187586148,0.0018796383900734348,0.0014234320126691458,0.0010653078617897105,0.0007879334077848243,0.0005759434913366057,0.00041605065542682507,0.00029702193294689483,0.0002095592335322749,0.00014611710275536094,0.00010068650613181962,6.856736416649412e-05,4.614658867529986e-05,3.0692884829264244e-05,2.0174917896187416e-05,1.3105747551866997e-05,8.413714549182494e-06,5.338136809696081e-06,3.347091419469983e-06,2.0740603745572628e-06,1.2701387229752115e-06,1.0996918983208204e-06,0.9999992310856107
394,1.0,52.0,0.0,1.0725570915461123e-10,2.1442866319074458e-10,4.1731826406186204e-10,8.02653011383086e-10,1.525682566151183e-09,2.8660015996551227e-09,5.3206486064772334e-09,9.76177143220048e-09,1.769980994262142e-08,3.1716443803355485e-08,5.6166361089384225e-08,9.829784813182424e-08,1.7001516388890034e-07,2.9060777823520116e-07,4.909109745167735e-07,8.195475985568441e-07,1.352139687490033e-06,2.2046765282351065e-06,3.5525822342935463e-06,5.657432051533825e-06,8.903699660306704e-06,1.3848336517350491e-05,2.1286324017612707e-05,3.233550776524266e-05,4.854389952330899e-05,7.202206951158237e-05,0.00010560208574479486,0.00015302252408014533,0.000219136234343197,0.00031013372645638147,0.0004337702598560364,0.0005995791494516926,0.0008190477973729219,0.0011057270891996953,0.001475239838218098,0.0019451508860541507,0.0025346613457079455,0.0032640933647797594,0.004154140580746035,0.005224873662349354,0.006494509951248829,0.007977980483331024,0.009685355002443288,0.0116202135778435,0.013778078998527225,0.016145043709690582,0.018696735112863017,0.021397760465837967,0.02420175527305035,0.027052126302299362,0.02988353336869881,0.03262409591485599,0.035198246132211675,0.03753008625687676,0.039547050797272,0.04118363172622019,0.04238490193155914,0.04310957335800958,0.04333235258587148,0.043045406458522395,0.04225881932576647,0.04100000468188447,0.03931211906951804,0.03725160622445978,0.03488506631607147,0.03228569222117694,0.02952953793181534,0.026691882191453797,0.023843924930090576,0.021050009204244935,0.01836550316476615,0.01583541205947614,0.013493726446254461,0.011363455845868176,0.00945725173478762,0.007778492944424009,0.006322691121558477,0.005079073057679295,0.004032208141078075,0.003163569731851501,0.0024529453187586148,0.0018796383900734348,0.0014234320126691458,0.0010653078617897105,0.0007879334077848243,0.0005759434913366057,0.00041605065542682507,0.00029702193294689483,0.0002095592335322749,0.00014611710275536094,0.00010068650613181962,6.856736416649412e-05,4.614658867529986e-05,3.0692884829264244e-05,2.0174917896187416e-05,1.3105747551866997e-05,8.413714549182494e-06,5.338136809696081e-06,3.347091419469983e-06,2.0740603745572628e-06,1.8683918588946469e-06,0.9999987297523905
395,1.0,53.0,0.0,5.261184612554839e-11,1.0888653386865668e-10,2.1442866319074458e-10,4.1731826406186204e-10,8.02653011383086e-10,1.525682566151183e-09,2.8660015996551227e-09,5.3206486064772334e-09,9.76177143220048e-09,1.769980994262142e-08,3.1716443803355485e-08,5.6166361089384225e-08,9.829784813182424e-08,1.7001516388890034e-07,2.9060777823520116e-07,4.909109745167735e-07,8.195475985568441e-07,1.352139687490033e-06,2.2046765282351065e-06,3.5525822342935463e-06,5.657432051533825e-06,8.903699660306704e-06,1.3848336517350491e-05,2.1286324017612707e-05,3.233550776524266e-05,4.854389952330899e-05,7.202206951158237e-05,0.00010560208574479486,0.00015302252408014533,0.000219136234343197,0.00031013372645638147,0.0004337702598560364,0.0005995791494516926,0.0008190477973729219,0.0011057270891996953,0.001475239838218098,0.0019451508860541507,0.0025346613457079455,0.0032640933647797594,0.004154140580746035,0.005224873662349354,0.006494509951248829,0.007977980483331024,0.009685355002443288,0.0116202135778435,0.013778078998527225,0.016145043709690582,0.018696735112863017,0.021397760465837967,0.02420175527305035,0.027052126302299362,0.02988353336869881,0.03262409591485599,0.035198246132211675,0.03753008625687676,0.039547050797272,0.04118363172622019,0.04238490193155914,0.04310957335800958,0.04333235258587148,0.043045406458522395,0.04225881932576647,0.04100000468188447,0.03931211906951804,0.03725160622445978,0.03488506631607147,0.03228569222117694,0.02952953793181534,0.026691882191453797,0.023843924930090576,0.021050009204244935,0.01836550316476615,0.01583541205947614,0.013493726446254461,0.011363455845868176,0.00945725173478762,0.007778492944424009,0.006322691121558477,0.005079073057679295,0.004032208141078075,0.003163569731851501,0.0024529453187586148,0.0018796383900734348,0.0014234320126691458,0.0010653078617897105,0.0007879334077848243,0.0005759434913366057,0.00041605065542682507,0.00029702193294689483,0.0002095592335322749,0.00014611710275536094,0.00010068650613181962,6.856736416649412e-05,4.614658867529986e-05,3.0692884829264244e-05,2.0174917896187416e-05,1.3105747551866997e-05,8.413714549182494e-06,5.338136809696081e-06,3.347091419469983e-06,3.1385305818698583e-06,0.9999979258849816
396,1.0,54.0,0.0,2.551089729203184e-11,5.464386302906285e-11,1.0888653386865668e-10,2.1442866319074458e-10,4.1731826406186204e-10,8.02653011383086e-10,1.525682566151183e-09,2.8660015996551227e-09,5.3206486064772334e-09,9.76177143220048e-09,1.769980994262142e-08,3.1716443803355485e-08,5.6166361089384225e-08,9.829784813182424e-08,1.7001516388890034e-07,2.9060777823520116e-07,4.909109745167735e-07,8.195475985568441e-07,1.352139687490033e-06,2.2046765282351065e-06,3.5525822342935463e-06,5.657432051533825e-06,8.903699660306704e-06,1.3848336517350491e-05,2.1286324017612707e-05,3.233550776524266e-05,4.854389952330899e-05,7.202206951158237e-05,0.00010560208574479486,0.00015302252408014533,0.000219136234343197,0.00031013372645638147,0.0004337702598560364,0.0005995791494516926,0.0008190477973729219,0.0011057270891996953,0.001475239838218098,0.0019451508860541507,0.0025346613457079455,0.0032640933647797594,0.004154140580746035,0.005224873662349354,0.006494509951248829,0.007977980483331024,0.009685355002443288,0.0116202135778435,0.013778078998527225,0.016145043709690582,0.018696735112863017,0.021397760465837967,0.02420175527305035,0.027052126302299362,0.02988353336869881,0.03262409591485599,0.035198246132211675,0.03753008625687676,0.039547050797272,0.04118363172622019,0.04238490193155914,0.04310957335800958,0.04333235258587148,0.043045406458522395,0.04225881932576647,0.04100000468188447,0.03931211906951804,0.03725160622445978,0.03488506631607147,0.03228569222117694,0.02952953793181534,0.026691882191453797,0.023843924930090576,0.021050009204244935,0.01836550316476615,0.01583541205947614,0.013493726446254461,0.011363455845868176,0.00945725173478762,0.007778492944424009,0.006322691121558477,0.005079073057679295,0.004032208141078075,0.003163569731851501,0.0024529453187586148,0.0018796383900734348,0.0014234320126691458,0.0010653078617897105,0.0007879334077848243,0.0005759434913366057,0.00041605065542682507,0.00029702193294689483,0.0002095592335322749,0.00014611710275536094,0.00010068650613181962,6.856736416649412e-05,4.614658867529986e-05,3.0692884829264244e-05,2.0174917896187416e-05,1.3105747551866997e-05,8.413714549182494e-06,5.338136809696081e-06,5.212590956427121e-06,0.9999966528814795
397,1.0,55.0,0.0,1.2227673917415095e-11,2.7100948833516548e-11,5.464386302906285e-11,1.0888653386865668e-10,2.1442866319074458e-10,4.1731826406186204e-10,8.02653011383086e-10,1.525682566151183e-09,2.8660015996551227e-09,5.3206486064772334e-09,9.76177143220048e-09,1.769980994262142e-08,3.1716443803355485e-08,5.6166361089384225e-08,9.829784813182424e-08,1.7001516388890034e-07,2.9060777823520116e-07,4.909109745167735e-07,8.195475985568441e-07,1.352139687490033e-06,2.2046765282351065e-06,3.5525822342935463e-06,5.657432051533825e-06,8.903699660306704e-06,1.3848336517350491e-05,2.1286324017612707e-05,3.233550776524266e-05,4.854389952330899e-05,7.202206951158237e-05,0.00010560208574479486,0.00015302252408014533,0.000219136234343197,0.00031013372645638147,0.0004337702598560364,0.0005995791494516926,0.0008190477973729219,0.0011057270891996953,0.001475239838218098,0.0019451508860541507,0.0025346613457079455,0.0032640933647797594,0.004154140580746035,0.005224873662349354,0.006494509951248829,0.007977980483331024,0.009685355002443288,0.0116202135778435,0.013778078998527225,0.016145043709690582,0.018696735112863017,0.021397760465837967,0.02420175527305035,0.027052126302299362,0.02988353336869881,0.03262409591485599,0.035198246132211675,0.03753008625687676,0.039547050797272,0.04118363172622019,0.04238490193155914,0.04310957335800958,0.04333235258587148,0.043045406458522395,0.04225881932576647,0.04100000468188447,0.03931211906951804,0.03725160622445978,0.03488506631607147,0.03228569222117694,0.02952953793181534,0.026691882191453797,0.023843924930090576,0.021050009204244935,0.01836550316476615,0.01583541205947614,0.013493726446254461,0.011363455845868176,0.00945725173478762,0.007778492944424009,0.006322691121558477,0.005079073057679295,0.004032208141078075,0.003163569731851501,0.0024529453187586148,0.0018796383900734348,0.0014234320126691458,0.0010653078617897105,0.0007879334077848243,0.0005759434913366057,0.00041605065542682507,0.00029702193294689483,0.0002095592335322749,0.00014611710275536094,0.00010068650613181962,6.856736416649412e-05,4.614658867529986e-05,3.0692884829264244e-05,2.0174917896187416e-05,1.3105747551866997e-05,8.413714549182494e-06,8.559682375897104e-06,0.999994661849907
398,1.0,56.0,0.0,5.793418024278214e-12,1.3283223374616744e-11,2.7100948833516548e-11,5.464386302906285e-11,1.0888653386865668e-10,2.1442866319074458e-10,4.1731826406186204e-10,8.02653011383086e-10,1.525682566151183e-09,2.8660015996551227e-09,5.3206486064772334e-09,9.76177143220048e-09,1.769980994262142e-08,3.1716443803355485e-08,5.6166361089384225e-08,9.829784813182424e-08,1.7001516388890034e-07,2.9060777823520116e-07,4.909109745167735e-07,8.195475985568441e-07,1.352139687490033e-06,2.2046765282351065e-06,3.5525822342935463e-06,5.657432051533825e-06,8.903699660306704e-06,1.3848336517350491e-05,2.1286324017612707e-05,3.233550776524266e-05,4.854389952330899e-05,7.202206951158237e-05,0.00010560208574479486,0.00015302252408014533,0.000219136234343197,0.00031013372645638147,0.0004337702598560364,0.0005995791494516926,0.0008190477973729219,0.0011057270891996953,0.001475239838218098,0.0019451508860541507,0.0025346613457079455,0.0032640933647797594,0.004154140580746035,0.005224873662349354,0.006494509951248829,0.007977980483331024,0.009685355002443288,0.0116202135778435,0.013778078998527225,0.016145043709690582,0.018696735112863017,0.021397760465837967,0.02420175527305035,0.027052126302299362,0.02988353336869881,0.03262409591485599,0.035198246132211675,0.03753008625687676,0.039547050797272,0.04118363172622019,0.04238490193155914,0.04310957335800958,0.04333235258587148,0.043045406458522395,0.04225881932576647,0.04100000468188447,0.03931211906951804,0.03725160622445978,0.03488506631607147,0.03228569222117694,0.02952953793181534,0.026691882191453797,0.023843924930090576,0.021050009204244935,0.01836550316476615,0.01583541205947614,0.013493726446254461,0.011363455845868176,0.00945725173478762,0.007778492944424009,0.006322691121558477,0.005079073057679295,0.004032208141078075,0.003163569731851501,0.0024529453187586148,0.0018796383900734348,0.0014234320126691458,0.0010653078617897105,0.0007879334077848243,0.0005759434913366057,0.00041605065542682507,0.00029702193294689483,0.0002095592335322749,0.00014611710275536094,0.00010068650613181962,6.856736416649412e-05,4.614658867529986e-05,3.0692884829264244e-05,2.0174917896187416e-05,1.3105747551866997e-05,1.3897819185593185e-05,0.9999915862790165
399,1.0,57.0,0.0,2.7132879919241926e-12,6.434255893136881e-12,1.3283223374616744e-11,2.7100948833516548e-11,5.464386302906285e-11,1.0888653386865668e-10,2.1442866319074458e-10,4.1731826406186204e-10,8.02653011383086e-10,1.525682566151183e-09,2.8660015996551227e-09,5.3206486064772334e-09,9.76177143220048e-09,1.769980994262142e-08,3.1716443803355485e-08,5.6166361089384225e-08,9.829784813182424e-08,1.7001516388890034e-07,2.9060777823520116e-07,4.909109745167735e-07,8.195475985568441e-07,1.352139687490033e-06,2.2046765282351065e-06,3.5525822342935463e-06,5.657432051533825e-06,8.903699660306704e-06,1.3848336517350491e-05,2.1286324017612707e-05,3.233550776524266e-05,4.854389952330899e-05,7.202206951158237e-05,0.00010560208574479486,0.00015302252408014533,0.000219136234343197,0.00031013372645638147,0.0004337702598560364,0.0005995791494516926,0.0008190477973729219,0.0011057270891996953,0.001475239838218098,0.0019451508860541507,0.0025346613457079455,0.0032640933647797594,0.004154140580746035,0.005224873662349354,0.006494509951248829,0.007977980483331024,0.009685355002443288,0.0116202135778435,0.013778078998527225,0.016145043709690582,0.018696735112863017,0.021397760465837967,0.02420175527305035,0.027052126302299362,0.02988353336869881,0.03262409591485599,0.035198246132211675,0.03753008625687676,0.039547050797272,0.04118363172622019,0.04238490193155914,0.04310957335800958,0.04333235258587148,0.043045406458522395,0.04225881932576647,0.04100000468188447,0.03931211906951804,0.03725160622445978,0.03488506631607147,0.03228569222117694,0.02952953793181534,0.026691882191453797,0.023843924930090576,0.021050009204244935,0.01836550316476615,0.01583541205947614,0.013493726446254461,0.011363455845868176,0.00945725173478762,0.007778492944424009,0.006322691121558477,0.005079073057679295,0.004032208141078075,0.003163569731851501,0.0024529453187586148,0.0018796383900734348,0.0014234320126691458,0.0010653078617897105,0.0007879334077848243,0.0005759434913366057,0.00041605065542682507,0.00029702193294689483,0.0002095592335322749,0.00014611710275536094,0.00010068650613181962,6.856736416649412e-05,4.614658867529986e-05,3.0692884829264244e-05,2.0174917896187416e-05,2.231153373477568e-05,0.999986894249368
400,1.0,58.0,0.0,1.2560998158844898e-12,3.080130032354021e-12,6.434255893136881e-12,1.3283223374616744e-11,2.7100948833516548e-11,5.464386302906285e-11,1.0888653386865668e-10,2.1442866319074458e-10,4.1731826406186204e-10,8.02653011383086e-10,1.525682566151183e-09,2.8660015996551227e-09,5.3206486064772334e-09,9.76177143220048e-09,1.769980994262142e-08,3.1716443803355485e-08,5.6166361089384225e-08,9.829784813182424e-08,1.7001516388890034e-07,2.9060777823520116e-07,4.909109745167735e-07,8.195475985568441e-07,1.352139687490033e-06,2.2046765282351065e-06,3.5525822342935463e-06,5.657432051533825e-06,8.903699660306704e-06,1.3848336517350491e-05,2.1286324017612707e-05,3.233550776524266e-05,4.854389952330899e-05,7.202206951158237e-05,0.00010560208574479486,0.00015302252408014533,0.000219136234343197,0.00031013372645638147,0.0004337702598560364,0.0005995791494516926,0.0008190477973729219,0.0011057270891996953,0.001475239838218098,0.0019451508860541507,0.0025346613457079455,0.0032640933647797594,0.004154140580746035,0.005224873662349354,0.006494509951248829,0.007977980483331024,0.009685355002443288,0.0116202135778435,0.013778078998527225,0.016145043709690582,0.018696735112863017,0.021397760465837967,0.02420175527305035,0.027052126302299362,0.02988353336869881,0.03262409591485599,0.035198246132211675,0.03753008625687676,0.039547050797272,0.04118363172622019,0.04238490193155914,0.04310957335800958,0.04333235258587148,0.043045406458522395,0.04225881932576647,0.04100000468188447,0.03931211906951804,0.03725160622445978,0.03488506631607147,0.03228569222117694,0.02952953793181534,0.026691882191453797,0.023843924930090576,0.021050009204244935,0.01836550316476615,0.01583541205947614,0.013493726446254461,0.011363455845868176,0.00945725173478762,0.007778492944424009,0.006322691121558477,0.005079073057679295,0.004032208141078075,0.003163569731851501,0.0024529453187586148,0.0018796383900734348,0.0014234320126691458,0.0010653078617897105,0.0007879334077848243,0.0005759434913366057,0.00041605065542682507,0.00029702193294689483,0.0002095592335322749,0.00014611710275536094,0.00010068650613181962,6.856736416649412e-05,4.614658867529986e-05,3.0692884829264244e-05,3.541728128664268e-05,0.9999798250806466
401,1.0,59.0,0.0,5.748002899971175e-13,1.4571881760397027e-12,3.080130032354021e-12,6.434255893136881e-12,1.3283223374616744e-11,2.7100948833516548e-11,5.464386302906285e-11,1.0888653386865668e-10,2.1442866319074458e-10,4.1731826406186204e-10,8.02653011383086e-10,1.525682566151183e-09,2.8660015996551227e-09,5.3206486064772334e-09,9.76177143220048e-09,1.769980994262142e-08,3.1716443803355485e-08,5.6166361089384225e-08,9.829784813182424e-08,1.7001516388890034e-07,2.9060777823520116e-07,4.909109745167735e-07,8.195475985568441e-07,1.352139687490033e-06,2.2046765282351065e-06,3.5525822342935463e-06,5.657432051533825e-06,8.903699660306704e-06,1.3848336517350491e-05,2.1286324017612707e-05,3.233550776524266e-05,4.854389952330899e-05,7.202206951158237e-05,0.00010560208574479486,0.00015302252408014533,0.000219136234343197,0.00031013372645638147,0.0004337702598560364,0.0005995791494516926,0.0008190477973729219,0.0011057270891996953,0.001475239838218098,0.0019451508860541507,0.0025346613457079455,0.0032640933647797594,0.004154140580746035,0.005224873662349354,0.006494509951248829,0.007977980483331024,0.009685355002443288,0.0116202135778435,0.013778078998527225,0.016145043709690582,0.018696735112863017,0.021397760465837967,0.02420175527305035,0.027052126302299362,0.02988353336869881,0.03262409591485599,0.035198246132211675,0.03753008625687676,0.039547050797272,0.04118363172622019,0.04238490193155914,0.04310957335800958,0.04333235258587148,0.043045406458522395,0.04225881932576647,0.04100000468188447,0.03931211906951804,0.03725160622445978,0.03488506631607147,0.03228569222117694,0.02952953793181534,0.026691882191453797,0.023843924930090576,0.021050009204244935,0.01836550316476615,0.01583541205947614,0.013493726446254461,0.011363455845868176,0.00945725173478762,0.007778492944424009,0.006322691121558477,0.005079073057679295,0.004032208141078075,0.003163569731851501,0.0024529453187586148,0.0018796383900734348,0.0014234320126691458,0.0010653078617897105,0.0007879334077848243,0.0005759434913366057,0.00041605065542682507,0.00029702193294689483,0.0002095592335322749,0.00014611710275536094,0.00010068650613181962,6.856736416649412e-05,4.614658867529986e-05,5.559219918283009e-05,0.9999693071144894
